Title	Pseudo-title	Sub-title	Identifier	Date	Flight Line	Photo #	Scale	Latitude	Longitude	Thumbnail Link	Archive Link	Location in Drive	Corporate Name/Author	Personal Name/Author	Publisher	Publication Location	Set Date	Physical Description	General Note	Subject (Geographic)	Subject (Geographic)	Subject (Geographic)	Continent	Country	Province/State	Region	County	City	City Section	Area	Index	Condition Notes	Flightline String	Digital Archive Identifier
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	34	1:12,000	43.227069	-79.727697	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-34.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-34
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	35	1:12,000	43.227131	-79.736838	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-35.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-35
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	36	1:12,000	43.2271	-79.743791	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-36.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-36
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	37	1:12,000	43.227131	-79.750657	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-37.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-37
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	38	1:12,000	43.2271	-79.756966	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-38.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-38
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	39	1:12,000	43.227069	-79.763274	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-39.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-39
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	40	1:12,000	43.227006	-79.769583	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-40.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-40
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	41	1:12,000	43.211557	-79.769669	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-41.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-41
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	42	1:12,000	43.211432	-79.61792	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-42.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-42
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	43	1:12,000	43.211369	-79.624615	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-43.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-43
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	44	1:12,000	43.211432	-79.63131	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-44.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-44
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	45	1:12,000	43.211369	-79.637918	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-45.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-45
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	46	1:12,000	43.211369	-79.644442	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-46.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-46
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	47	1:12,000	43.211244	-79.651222	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-47.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-47
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	48	1:12,000	43.211182	-79.658003	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-48.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-48
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	49	1:12,000	43.211244	-79.66444	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-49.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-49
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	50	1:12,000	43.211307	-79.670877	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-50.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-50
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	51	1:12,000	43.211369	-79.677486	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-51.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-51
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	52	1:12,000	43.211432	-79.683924	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-52.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-52
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	53	1:12,000	43.211494	-79.690361	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-53.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-53
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	54	1:12,000	43.211557	-79.696884	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-54.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-54
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	55	1:12,000	43.211682	-79.703321	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-55.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-55
	Hamilton, Saltfleet Township, and Queen Elizabeth Way corridor		Hamilton	5/1/1966	664-EXP	56	1:12,000	43.211807	-79.709673	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_Hamilton_1966_664-EXP-56.jpg					[Publisher unknown]	[Place of publication unknown]	1966	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens).	Stereoscopic coverage. Shows Saltfleet Township, from Highway 20 in Stoney Creek east, with Lake Ontario on north and Twenty Mile Creek on the south. Includes the western part of North Grimsby Township. Received from the University of Waterloo.	Hamilton (Ont.)	Stoney Creek (Ont.)	Saltfleet (Ont.)	North America	Canada	Ontario			Hamilton	Stoney Creek		on photocopied 1:50,000 NTS map		_664-EXP	AirPhotos_Hamilton_1966_664-EXP-56
